,,,,,,,,,,HACD1,,,,WNT5A,,SLC1A4,,LINC00268,KCNK2,,,,,,,SOX1,MTA2,,,,,,RNF175,,UBC,,,,,,,,,,,,,,,,,,,,ATP8B2
,,,,,,,,,,PTPN2,,,,WWC3,,SLC24A4,,LIPG,KCNK4,,,,,,,SOX15,MTA3,,,,,,RNF180,,UBD,,,,,,,,,,,,,,,,,,,,GCC1
,,,,,,,,,,PTPRA,,,,XPR1,,SLC26A4,,LMX1B,KCNMA1,,,,,,,SOX2,MTERF1,,,,,,RNF181,,UBE2A,,,,,,,,,,,,,,,,,,,,GGNBP2
,,,,,,,,,,PTPRC,,,,XYLT2,,SLC27A2,,LOC153684,KCNQ1,,,,,,,SOX9,MTF2,,,,,,RNF182,,UBE2B,,,,,,,,,,,,,,,,,,,,HAX1
,,,,,,,,,,PTPRM,,,,YES1,,SLC30A2,,,KCNQ3,,,,,,,SPI1,MTHFR,,,,,,RNF185,,UBE2C,,,,,,,,,,,,,,,,,,,,PTP4A1
,,,,,,,,,,PTRH2,,,,YWHAH,,SLC30A3,,LOC400464,KCNQ5,,,,,,,SPIN1,PWWP3A,,,,,,RNF187,,UBE3D,,,,,,,,,,,,,,,,,,,,USP19
,,,,,,,,,,PUS7,,,,ZBED4,,SLC30A4,,LONRF3,KCNV1,,,,,,,SPTY2D1,MYB,,,,,,RNF19A,,UBE2D1,,,,,,,,,,,,,,,,,,,,TXLNA
,,,,,,,,,,PXDN,,,,ZDHHC20,,SLC32A1,,LOX,CEMIP,,,,,,,SRCAP,MYC,,,,,,RNF19B,,UBE2D2,,,,,,,,,,,,,,,,,,,,CERS2
,,,,,,,,,,QDPR,,,,ZFAND6,,SLC35F3,,ADGRL3,KIAA1324,,,,,,,SRPK1,MYOD1,,,,,,RNF2,,UBE2D3,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,RAB2A,,,,ZFYVE9,,SLC6A1,,LPL,KIRREL3,,,,,,,SS18L1,MYSM1,,,,,,RNF20,,UBE2D4,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,RAB31,,,,ZIC2,,SLC6A3,,PLPPR1,KL,,,,,,,BHLHE40,NAA10,,,,,,RNF208,,UBE2E1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,RABGAP1L,,,,ZMYND19,,SLC6A5,,PLPPR4,KLF4,,,,,,,SUDS3,NAA50,,,,,,RNF212,,UBE2E2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,RAD21,,,,ZNF146,,SLC9A2,,LRCH2,KLHL35,,,,,,,SUPT16H,NAA60,,,,,,RNF213,,UBE2E3,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,RAD54B,,,,ZNF367,,SLC9A3,,LRFN5,KLK4,,,,,,,SUPT3H,NACC2,,,,,,RNF216,,UBE2F,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,RAI14,,,,ZNF584,,SLCO2A1,,LRP2,KY,,,,,,,SUPT4H1,NAP1L1,,,,,,RNF217,,UBE2G1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,RALGAPA1,,,,ZNF92,,SLCO5A1,,LRRC3B,LAYN,,,,,,,SUPT5H,NAP1L2,,,,,,RNF220,,UBE2G2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,RAP1GAP,,,,ZYX,,SLFN11,,LRRC71,LBX1,,,,,,,SUPT6H,NAP1L3,,,,,,RNF222,,UBE2H,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,RAP1GDS1,,,,,,SLIT1,,LRRC8C,LCORL,,,,,,,SUPT7L,NAP1L4,,,,,,RNF24,,UBE2J1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,RAPGEF4,,,,,,SLIT2,,LRRTM1,LGALS3,,,,,,,SUPV3L1,NAP1L5,,,,,,RNF25,,UBE2J2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,RARRES3,,,,,,SLITRK1,,LTBP2,LGR5,,,,,,,SUV39H1,NAP1L6,,,,,,RNF31,,UBE2K,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,RB1CC1,,,,,,SLITRK3,,LTK,LHFPL3,,,,,,,SUV39H2,NASP,,,,,,RNF34,,UBE2L3,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,RBFOX2,,,,,,SORCS1,,LYPD1,LHX2,,,,,,,KMT5B,NBN,,,,,,RNF38,,UBE2L6,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,RBM25,,,,,,SORCS3,,LYSMD2,LHX4,,,,,,,KMT5C,NCAPD2,,,,,,RNF4,,UBE2M,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,RBM28,,,,,,SOX14,,MAB21L1,LHX5,,,,,,,SUZ12,NCAPD3,,,,,,RNF40,,UBE2N,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,RBMS1,,,,,,SOX17,,MAB21L2,LHX6,,,,,,,SYCP1,NCAPG,,,,,,RNF41,,UBE2NL,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,RCAN1,,,,,,SOX7,,MAF,LHX8,,,,,,,SYCP3,NCAPG2,,,,,,RNF43,,UBE2O,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,RCBTB1,,,,,,SPAG6,,MAFB,FAM226A,,,,,,,TADA1,NCAPH,,,,,,RNF44,,UBE2Q1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,RDH11,,,,,,SPOCK3,,MAL,LINC00268,,,,,,,TADA2A,NCAPH2,,,,,,RNF5,,UBE2Q2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,RDX,,,,,,SPON1,,MAP6,LMO1,,,,,,,TADA2B,NCOA1,,,,,,RNF6,,UBE2QL1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,RECQL,,,,,,SRD5A2,,MAP7D2,LMX1B,,,,,,,TADA3,NCOA2,,,,,,RNF7,,UBE2R2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,REEP1,,,,,,SSTR1,,MAPK11,LOC153684,,,,,,,TAF1,NCOA3,,,,,,RNF8,,UBE2S,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,REV3L,,,,,,SSTR2,,MAPK4,,,,,,,,TAF10,NCOR1,,,,,,RPA1,,UBE2T,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,RGS20,,,,,,ST8SIA2,,MAPK8IP2,LONRF3,,,,,,,TAF12,NDC80,,,,,,RPS27A,,UBE2U,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,RGS5,,,,,,STK32B,,MAPT,LOX,,,,,,,TAF1L,NDE1,,,,,,RUSC1,,UBE2V1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,RHOB,,,,,,STMN2,,MCOLN3,ADGRL3,,,,,,,TAF5,NDEL1,,,,,,RYBP,,UBE2V2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,RHOT1,,,,,,STXBP6,,MECOM,LPL,,,,,,,TAF5L,NEK11,,,,,,SAE1,,UBE2W,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,RIN3,,,,,,SUSD4,,MEGF11,PLPPR1,,,,,,,TAF6L,NEK2,,,,,,SASH1,,UBE2Z,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,RNF139,,,,,,SV2B,,MESP1,LRCH2,,,,,,,TAF9,NFE2,,,,,,SCMH1,,UBE3A,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,RNF144A,,,,,,SYT12,,METRNL,LRFN2,,,,,,,TBL1X,NHP2,,,,,,SEH1L,,UBE3B,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,RPGR,,,,,,TAL1,,MFSD4A,LRFN5,,,,,,,TBL1XR1,NIPBL,,,,,,SENP1,,UBE3C,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,RPL17,,,,,,TBR1,,MGAT5B,LRP2,,,,,,,TBL1Y,NOC2L,,,,,,SENP2,,UBE4A,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,RPL23AP32,,,,,,TBX1,,,LRRC47,,,,,,,TCF7L1,NOP10,,,,,,SENP3,,UBE4B,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,RPL37A,,,,,,TBX2,,MGLL,LRRC71,,,,,,,TDG,NPM1,,,,,,SENP5,,UBOX5,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,RPS6KA2,,,,,,TBX21,,MID1,LRRTM1,,,,,,,TDRD3,NPM2,,,,,,SENP6,,UBR1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,RRN3,,,,,,TBX3,,MIR137HG,LTBP2,,,,,,,TET1,NR1H4,,,,,,SH3RF1,,UBR2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,RUFY2,,,,,,TBX5,,MKX,LTK,,,,,,,TET2,NR3C1,,,,,,SHARPIN,,UBR3,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,RUFY3,,,,,,TCEA3,,MLLT3,LYPD1,,,,,,,TET3,NSD1,,,,,,SHMT2,,UBR4,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,S100A1,,,,,,TET2,,MLNR,LYSMD2,,,,,,,TLK1,NSL1,,,,,,SHPRH,,UBR5,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,S100A11,,,,,,TFAP2E,,MNX1,MAB21L1,,,,,,,TLK2,NSMCE2,,,,,,SIAH1,,UBR7,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,S100A13,,,,,,THBD,,MSC,MAB21L2,,,,,,,TNP1,NUDC,,,,,,SIAH2,,UHRF1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,S100A6,,,,,,TLL1,,MSX1,MAF,,,,,,,TNRC18,NUF2,,,,,,SIAH3,,UHRF2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SACS,,,,,,TLX1,,MT1A,MAFB,,,,,,,TOP1,NUP107,,,,,,SIRT1,,UNKL,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SAFB2,,,,,,TLX2,,MT1B,MAGI2,,,,,,,TOP1MT,NUP133,,,,,,SKP1,,USP22,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SAMD4A,,,,,,TMEFF2,,MT1DP,MAL,,,,,,,TP53,NUP155,,,,,,SKP2,,VCP,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SAP30,,,,,,TMEM132E,,MT1H,MAP3K3,,,,,,,TP63,NUP160,,,,,,SMC1A,,VCPIP1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SAR1B,,,,,,CLTRN,,MT1JP,MAP3K5,,,,,,,TRIM16,NUP37,,,,,,SMC3,,VHL,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SCAMP4,,,,,,TMEM30B,,MT1M,MAP7D2,,,,,,,TRIM28,NUP43,,,,,,SMC5,,VHLL,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SCD,,,,,,TMEM59L,,MT1P3,MAPK4,,,,,,,TRIM37,NUP85,,,,,,SMC6,,DCAF1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SCO2,,,,,,TMEM88,,MT1X,MAPT,,,,,,,TRRAP,NUP98,,,,,,SMURF1,,WAC,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SDHA,,,,,,TMOD2,,MTM1,MCHR2,,,,,,,TSPY1,NUSAP1,,,,,,SMURF2,,WDSUB1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SEC24D,,,,,,TP73,,MYF6,MCOLN3,,,,,,,TSPY10,STN1,,,,,,SOCS1,,WDTC1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SEC63,,,,,,TPPP3,,MYO5B,MDGA1,,,,,,,TSPY2,OGT,,,,,,SOCS2,,WSB1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SEL1L3,,,,,,TRADD,,MYOD1,MED11,,,,,,,TSPY26P,OIP5,,,,,,SOCS3,,WSB2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,10-Sep,,,,,,TRH,,NAGS,MED31,,,,,,,TSPY3,PADI1,,,,,,SOCS4,,WWP1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2-Sep,,,,,,TRIM36,,NAV2,MEGF11,,,,,,,TSPY4,PADI2,,,,,,SOCS5,,WWP2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SERINC5,,,,,,TRIM67,,NBL1,MEOX2,,,,,,,TSPY8,PADI3,,,,,,SOCS6,,WWTR1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SETDB1,,,,,,TRIM9,,NBPF11,MESP1,,,,,,,TSPYL1,PADI4,,,,,,SOCS7,,XIAP,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SFI1,,,,,,TRPC5,,NBPF3,METRNL,,,,,,,TSPYL2,PAF1,,,,,,SP100,,ZBTB16,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SFPQ,,,,,,TSLP,,NCAM1,,,,,,,,TSPYL4,PAFAH1B1,,,,,,SP3,,ZC3HC1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SFXN3,,,,,,TTYH1,,NDNF,MICB,,,,,,,TSPYL5,PALB2,,,,,,SPOP,,ZER1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SGCB,,,,,,UCN,,NDP,MID1,,,,,,,TSPYL6,TENT4A,,,,,,SPOPL,,ZFP91,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SGK1,,,,,,UCP1,,NDRG1,MIR137HG,,,,,,,TSSK6,PARP1,,,,,,SPSB1,,CBLL2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SGSH,,,,,,UNC5C,,NDUFA4L2,MKX,,,,,,,TTF1,PARP3,,,,,,SPSB2,,ZNF738,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SH3BGRL3,,,,,,USH1G,,NEFH,MLLT3,,,,,,,UBE2A,PAX7,,,,,,SPSB3,,ZNRF1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SH3YL1,,,,,,VASH1,,NEFL,MLNR,,,,,,,UBE2B,PAXIP1,,,,,,SPSB4,,ZNRF2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SHC1,,,,,,VAX1,,NEFM,MMD2,,,,,,,UBE2E1,PBRM1,,,,,,STAG1,,ZNRF3,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SLC11A2,,,,,,VAX2,,NELL1,MNX1,,,,,,,UBE2N,PCGF1,,,,,,STAG2,,ZNRF4,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SLC1A1,,,,,,VDR,,NEUROD1,MOB2,,,,,,,UBE2U,PCGF2,,,,,,STAMBP,,ZSWIM2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SLC1A4,,,,,,VSX1,,NEUROD2,MORF4L2,,,,,,,UBN1,PCNA,,,,,,STUB1,,ZYG11A,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SLC20A1,,,,,,VSX2,,NEUROG1,MOXD1,,,,,,,UBR2,PDCD6IP,,,,,,SUMO1,,ZYG11B,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SLC22A18,,,,,,WNT1,,NEUROG2,MPHOSPH6,,,,,,,UHRF1,PDS5A,,,,,,SUMO2,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SLC23A2,,,,,,WNT10A,,NEUROG3,MRPS18B,,,,,,,UIMC1,PDS5B,,,,,,SUMO3,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SLC25A13,,,,,,WNT10B,,NFIA,MSC,,,,,,,USP15,PELO,,,,,,SUMO4,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SLC25A32,,,,,,WNT11,,NFIC,MSX1,,,,,,,USP16,PER1,,,,,,SUPT3H,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SLC35A1,,,,,,WNT16,,NFIX,MSX2,,,,,,,USP21,PER2,,,,,,SUZ12,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SLC35E3,,,,,,WNT2,,NGB,MT1A,,,,,,,USP22,PHB,,,,,,SYVN1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SLC38A6,,,,,,WNT3A,,NGF,MT1B,,,,,,,USP27X,PHB2,,,,,,TAF10,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SLC39A4,,,,,,WNT6,,NGFR,MT1DP,,,,,,,USP3,PHC1,,,,,,ELOC,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SLC45A2,,,,,,WNT7A,,NHS,MT1H,,,,,,,USP34,PHF1,,,,,,ELOB,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SLC7A8,,,,,,WRAP73,,NID2,MT1JP,,,,,,,USP49,PHF13,,,,,,TDG,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SMAD3,,,,,,WT1,,NIN,MT1M,,,,,,,USP51,JADE2,,,,,,TMEM129,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SMARCA4,,,,,,WT1-AS,,NKD1,MT1P3,,,,,,,UTP3,JADE3,,,,,,TMEM189,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SMARCA5,,,,,,ZADH2,,NKX2-1,MT1X,,,,,,,UTY,JADE1,,,,,,NDC1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SMCHD1,,,,,,ZBTB16,,NKX2-2,MTSS1,,,,,,,VCX,PHF19,,,,,,TNFAIP1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SNRNP35,,,,,,RTL4,,NKX2-3,MYB,,,,,,,DCAF1,PHF2,,,,,,TNFAIP3,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SNRPA1,,,,,,ZEB2,,NKX2-8,MYF6,,,,,,,VPS72,PHF20,,,,,,TNKS,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SNRPG,,,,,,ZFHX3,,NKX3-1,MYO5B,,,,,,,VRK1,PHF21A,,,,,,TNKS2,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SNW1,,,,,,ZFYVE28,,NKX3-2,MYOD1,,,,,,,WAC,PHF8,,,,,,TOP1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SNX16,,,,,,ZIC1,,NKX6-1,NAGS,,,,,,,BUD23,PIBF1,,,,,,TOP2A,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SOAT1,,,,,,ZIC4,,NKX6-2,NAV2,,,,,,,WDR5,PIF1,,,,,,TOP2B,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SOCS2,,,,,,ZMYND15,,NOG,NBPF11,,,,,,,WDR61,PIH1D1,,,,,,TOPORS,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SOD2,,,,,,ZNF436,,NOL4,NCAM1,,,,,,,WDR75,PINX1,,,,,,TOR1A,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SORD,,,,,,ZNF503,,NOS1,NDUFA13,,,,,,,WDR82,PKN1,,,,,,TP53,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SORL1,,,,,,LPCAT1,,NOTCH2,NDUFA4L2,,,,,,,NSD2,PLK1,,,,,,TP53BP1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SOS1,,,,,,,,NOTCH2NLB,NEFL,,,,,,,NSD3,PMF1,,,,,,TPP2,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SOX13,,,,,,,,NOXO1,NEFM,,,,,,,YEATS2,POGZ,,,,,,TPR,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SP110,,,,,,,,NPAS1,NELL1,,,,,,,YEATS4,POLA1,,,,,,TRAF2,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SPARC,,,,,,,,NPAS2,NEURL1,,,,,,,ZBTB1,POLA2,,,,,,TRAF3,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SPARCL1,,,,,,,,NPAS4,NEUROD1,,,,,,,ZFPM1,POLD1,,,,,,TRAF4,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SPAST,,,,,,,,NPHS2,NEUROD2,,,,,,,ZMYND11,POLD2,,,,,,TRAF5,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SPATA20,,,,,,,,NPNT,NEUROG1,,,,,,,ZNF304,POLD3,,,,,,TRAF6,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SPON2,,,,,,,,NPR3,NEUROG2,,,,,,,ZNF335,POLD4,,,,,,TRAF7,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SPTAN1,,,,,,,,NPTX1,NEUROG3,,,,,,,ZNF462,POLE,,,,,,TRAIP,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SQLE,,,,,,,,NPY1R,NFIX,,,,,,,ZNHIT1,POLE2,,,,,,TRIM11,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SREK1,,,,,,,,NPY5R,NGB,,,,,,,CENPS,POLE3,,,,,,TRIM13,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SRSF11,,,,,,,,NR0B1,NINL,,,,,,,IRF4,POLE4,,,,,,TRIM17,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SRSF7,,,,,,,,NR2F2,NKAIN2,,,,,,,CENPX,POT1,,,,,,TRIM2,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SSX1,,,,,,,,NR4A3,NKPD1,,,,,,,KAT14,PPM1F,,,,,,TRIM21,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,STAM,,,,,,,,NRCAM,NKX2-1,,,,,,,,PPP1CC,,,,,,TRIM22,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,STAT1,,,,,,,,NRG1,NKX2-2,,,,,,,,PPP2R1A,,,,,,TRIM23,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,STAT6,,,,,,,,NRG2,NKX2-3,,,,,,,,PPP5C,,,,,,TRIM24,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,STK3,,,,,,,,NRK,NKX2-5,,,,,,,,PRC1,,,,,,TRIM25,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,STOM,,,,,,,,NRP1,NKX2-8,,,,,,,,PRDM13,,,,,,TRIM27,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,STS,,,,,,,,NT5C1A,NKX3-1,,,,,,,,PRDM14,,,,,,TRIM28,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SULT1A1,,,,,,,,NTN1,NKX3-2,,,,,,,,PRDM16,,,,,,TRIM3,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SUPT16H,,,,,,,,NTNG2,NKX6-1,,,,,,,,PRDM2,,,,,,TRIM31,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SYNCRIP,,,,,,,,NTRK1,NKX6-2,,,,,,,,PRDM4,,,,,,TRIM32,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SYNE2,,,,,,,,NTRK2,NOG,,,,,,,,PRDM5,,,,,,TRIM33,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SYNPO,,,,,,,,NTRK3,NOL4,,,,,,,,PRDM6,,,,,,TRIM36,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TACC2,,,,,,,,FFAR4,NPAS1,,,,,,,,PRDM7,,,,,,TRIM37,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TAF2,,,,,,,,OAF,NPAS4,,,,,,,,PRDM9,,,,,,TRIM38,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TAGLN2,,,,,,,,OCA2,NPNT,,,,,,,,PRIM1,,,,,,TRIM39,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TAPBP,,,,,,,,OLFML2B,NPPC,,,,,,,,PRIM2,,,,,,TRIM4,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TBC1D1,,,,,,,,OLIG1,NPR3,,,,,,,,PRKAA1,,,,,,TRIM40,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TBC1D16,,,,,,,,OLIG2,NPTX1,,,,,,,,PRKAA2,,,,,,TRIM41,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TBK1,,,,,,,,ONECUT1,NPTX2,,,,,,,,PRKCA,,,,,,TRIM5,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TBL2,,,,,,,,ONECUT2,NPY1R,,,,,,,,PRKCB,,,,,,TRIM56,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TCEA1,,,,,,,,OPRD1,NR2E1,,,,,,,,PRKCD,,,,,,TRIM58,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ELOC,,,,,,,,OPRK1,NR2F2,,,,,,,,PRKDC,,,,,,TRIM6,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TCERG1,,,,,,,,OSR1,NR4A3,,,,,,,,PRM1,,,,,,TRIM62,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TCF12,,,,,,,,OSR2,NRCAM,,,,,,,,PRM2,,,,,,TRIM63,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TDG,,,,,,,,OTOP1,NRG1,,,,,,,,PRM3,,,,,,TRIM68,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TERF1,,,,,,,,OTOP2,NRG2,,,,,,,,PRMT1,,,,,,TRIM69,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TFPI2,,,,,,,,OTOP3,NRIP3,,,,,,,,PRMT2,,,,,,TRIM71,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TGS1,,,,,,,,OTP,NRN1,,,,,,,,PRMT3,,,,,,TRIM72,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,THUMPD2,,,,,,,,OTX1,NT5C1A,,,,,,,,PRMT5,,,,,,TRIM8,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TIA1,,,,,,,,OTX2,NTN1,,,,,,,,PRMT6,,,,,,TRIM9,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TIMP2,,,,,,,,OVOL1,NTN4,,,,,,,,PRMT7,,,,,,TRIML1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TM2D1,,,,,,,,OXCT2,NTNG2,,,,,,,,PRMT8,,,,,,TRIML2,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TM9SF2,,,,,,,,PABPC1L2A,NTRK1,,,,,,,,PSME4,,,,,,TRIP12,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TMCO1,,,,,,,,PAPPA,NTRK2,,,,,,,,PSRC1,,,,,,TRPC4AP,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TMEM164,,,,,,,,PAQR5,NXPH4,,,,,,,,PTGES3,,,,,,TRPM4,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TMEM165,,,,,,,,PARD3,FFAR4,,,,,,,,PTTG1,,,,,,TRRAP,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TMEM168,,,,,,,,PARM1,OAF,,,,,,,,PTTG2,,,,,,TSG101,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TMEM214,,,,,,,,PAX1,OCA2,,,,,,,,PTTG3P,,,,,,TSPAN17,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TMEM38B,,,,,,,,PAX2,OGFRL1,,,,,,,,PURA,,,,,,TTC3,,,,,,,,,,,,,,,,,,,,,,
